player_id,total_appearances,total_goals,total_assists,total_minutes,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90
285065,2,0,0,101,0,0,0.0,0.0
285127,27,4,2,2048,10,0,0.176,0.088
285242,56,3,4,2009,5,0,0.134,0.179
285282,4,0,0,61,0,0,0.0,0.0
285283,24,0,0,2115,1,0,0.0,0.0
285289,2,0,0,180,1,0,0.0,0.0
285296,13,2,0,781,7,0,0.23,0.0
285322,158,7,5,12374,40,1,0.051,0.036
285323,290,7,8,22214,33,0,0.028,0.032
285548,140,11,5,11875,17,1,0.083,0.038
285551,3,0,0,270,1,0,0.0,0.0
285597,14,0,2,575,1,0,0.0,0.313
285602,1,0,0,82,1,0,0.0,0.0
285634,55,6,3,3866,8,0,0.14,0.07
285656,3,0,0,18,0,0,0.0,0.0
285738,3,0,0,101,0,0,0.0,0.0
285754,2,0,0,180,2,0,0.0,0.0
285771,9,1,0,244,1,0,0.369,0.0
285775,12,1,1,369,1,0,0.244,0.244
285845,224,4,17,14301,20,1,0.025,0.107
285847,1,0,0,13,0,0,0.0,0.0
285858,22,3,2,771,4,0,0.35,0.233
285862,20,0,0,1399,2,0,0.0,0.0
285866,1,0,0,120,0,0,0.0,0.0
285868,170,6,12,11648,27,1,0.046,0.093
285920,2,0,0,5,0,0,0.0,0.0
285951,76,3,2,4514,15,2,0.06,0.04
285957,13,0,0,353,1,0,0.0,0.0
285998,4,0,0,268,1,0,0.0,0.0
286000,20,1,3,1185,0,0,0.076,0.228
286005,125,17,7,6781,10,0,0.226,0.093
286042,3,0,0,29,0,0,0.0,0.0
286044,21,1,1,855,4,0,0.105,0.105
286047,143,0,1,12894,7,0,0.0,0.007
286071,16,1,0,756,2,0,0.119,0.0
286077,100,2,0,8046,23,0,0.022,0.0
286170,48,0,0,3693,4,1,0.0,0.0
286181,13,1,0,238,1,0,0.378,0.0
286259,3,0,0,199,0,0,0.0,0.0
286275,1,0,0,29,0,0,0.0,0.0
286297,357,63,64,25091,75,2,0.226,0.23
286378,1,0,0,22,0,0,0.0,0.0
286384,209,2,2,15182,51,2,0.012,0.012
286392,85,0,0,7596,7,0,0.0,0.0
286415,310,0,3,27559,23,1,0.0,0.01
286533,120,5,1,8978,32,1,0.05,0.01
286596,28,0,0,1872,4,0,0.0,0.0
286772,16,0,0,1440,2,0,0.0,0.0
286779,138,2,1,11150,26,2,0.016,0.008
286837,2,0,0,128,0,0,0.0,0.0
286841,2,0,0,53,0,0,0.0,0.0
286849,2,0,0,9,0,0,0.0,0.0
286908,47,0,0,4127,3,0,0.0,0.0
286919,71,5,2,2745,2,0,0.164,0.066
286938,1,0,0,19,0,0,0.0,0.0
286945,6,1,0,330,1,0,0.273,0.0
286949,221,7,12,16080,42,3,0.039,0.067
287015,100,8,7,6900,21,0,0.104,0.091
287025,12,0,0,1080,0,0,0.0,0.0
287051,106,7,2,8703,13,0,0.072,0.021
287167,8,1,0,328,1,0,0.274,0.0
287178,3,1,0,64,0,0,1.406,0.0
287183,279,91,44,17639,15,0,0.464,0.225
287188,89,9,5,6249,14,0,0.13,0.072
287189,16,1,0,585,1,0,0.154,0.0
287203,5,0,0,336,1,0,0.0,0.0
287240,60,9,6,3275,9,0,0.247,0.165
287307,1,0,0,15,0,0,0.0,0.0
287343,1,0,0,90,0,0,0.0,0.0
287367,25,0,0,1913,5,1,0.0,0.0
287417,3,0,0,92,0,0,0.0,0.0
287431,85,6,1,7381,6,1,0.073,0.012
287528,3,0,0,182,0,0,0.0,0.0
287578,60,0,3,4982,16,0,0.0,0.054
287579,296,7,17,20342,72,2,0.031,0.075
287600,46,0,0,2936,7,0,0.0,0.0
287631,1,0,0,6,0,0,0.0,0.0
287635,165,3,1,9123,34,0,0.03,0.01
287636,1,0,0,1,0,0,0.0,0.0
287638,4,0,0,368,0,0,0.0,0.0
287648,2,0,0,16,0,0,0.0,0.0
287662,14,1,0,933,2,0,0.096,0.0
287663,20,2,1,1199,5,0,0.15,0.075
287681,1,0,0,90,0,0,0.0,0.0
287700,153,8,9,11021,43,0,0.065,0.073
287717,18,0,1,549,2,0,0.0,0.164
287790,8,0,0,492,3,0,0.0,0.0
287792,169,6,9,13216,30,1,0.041,0.061
287863,3,0,0,186,2,0,0.0,0.0
287871,3,0,0,234,0,0,0.0,0.0
287875,18,0,0,861,4,0,0.0,0.0
287876,45,3,3,2066,1,0,0.131,0.131
287903,1,0,1,66,1,0,0.0,1.364
287920,74,9,5,3974,9,0,0.204,0.113
287925,36,0,1,2609,4,0,0.0,0.034
287931,1,0,0,90,0,0,0.0,0.0
287943,1,0,0,7,0,0,0.0,0.0
287964,19,1,1,1597,1,0,0.056,0.056
288000,1,0,0,16,2,0,0.0,0.0
288005,10,0,0,460,3,0,0.0,0.0
288067,193,13,20,15004,16,0,0.078,0.12
288121,98,2,1,6474,11,1,0.028,0.014
288125,2,0,0,44,0,0,0.0,0.0
288153,1,0,0,4,0,0,0.0,0.0
288172,1,0,0,90,0,0,0.0,0.0
288193,1,0,0,2,0,0,0.0,0.0
288225,305,54,39,21104,47,0,0.23,0.166
288228,81,29,5,4412,13,0,0.592,0.102
288230,337,96,90,21413,38,1,0.403,0.378
288233,40,1,6,2018,0,0,0.045,0.268
288237,107,0,3,7118,10,3,0.0,0.038
288240,128,5,7,9240,26,0,0.049,0.068
288241,100,2,2,6597,20,0,0.027,0.027
288245,2,0,0,9,0,0,0.0,0.0
288248,53,0,2,2768,7,0,0.0,0.065
288251,3,0,0,108,0,0,0.0,0.0
288252,1,0,0,120,0,0,0.0,0.0
288253,254,13,12,18876,37,2,0.062,0.057
288255,278,47,37,16894,27,0,0.25,0.197
288259,85,0,0,7538,4,0,0.0,0.0
288268,4,0,0,159,0,0,0.0,0.0
288313,10,0,0,191,0,0,0.0,0.0
288318,249,22,26,14878,35,0,0.133,0.157
288340,67,15,6,4307,5,0,0.313,0.125
288352,1,0,0,10,0,0,0.0,0.0
288371,1,0,0,45,0,0,0.0,0.0
288415,96,0,0,8568,8,0,0.0,0.0
288426,68,0,0,6105,0,0,0.0,0.0
288429,183,5,11,11985,38,1,0.038,0.083
288430,2,0,0,55,0,0,0.0,0.0
288432,94,18,6,5763,12,0,0.281,0.094
288436,30,2,0,1915,9,0,0.094,0.0
288449,194,9,15,15024,15,0,0.054,0.09
288454,5,0,0,187,0,0,0.0,0.0
288480,8,0,0,375,1,0,0.0,0.0
288496,65,11,7,2519,5,0,0.393,0.25
288498,55,5,1,3279,8,0,0.137,0.027
288499,21,1,3,1025,0,0,0.088,0.263
288502,10,0,1,408,0,0,0.0,0.221
288506,10,0,0,250,1,0,0.0,0.0
288511,2,0,2,152,0,0,0.0,1.184
288549,73,0,6,5541,8,0,0.0,0.097
288559,11,0,0,990,0,0,0.0,0.0
288655,24,9,1,1269,1,0,0.638,0.071
288710,16,1,0,1182,3,1,0.076,0.0
288716,43,7,0,2231,3,0,0.282,0.0
288721,135,7,3,10278,23,2,0.061,0.026
288853,71,3,7,3773,7,0,0.072,0.167
288854,56,0,0,4492,16,0,0.0,0.0
288856,26,0,1,1228,2,0,0.0,0.073
288857,62,1,2,3953,0,1,0.023,0.046
288858,133,1,10,10300,17,1,0.009,0.087
288883,38,2,0,2354,6,1,0.076,0.0
288924,9,0,2,451,2,1,0.0,0.399
288948,22,0,0,1980,0,0,0.0,0.0
288952,17,1,0,610,1,0,0.148,0.0
289059,244,16,16,21102,25,0,0.068,0.068
289060,47,0,0,4134,6,1,0.0,0.0
289061,92,5,6,5443,12,1,0.083,0.099
289065,4,1,0,367,0,0,0.245,0.0
289075,123,26,23,7919,9,1,0.295,0.261
289087,4,0,0,41,0,0,0.0,0.0
289095,96,10,11,8345,17,0,0.108,0.119
289117,117,2,11,8538,16,0,0.021,0.116
289167,11,0,1,573,2,0,0.0,0.157
289182,121,8,16,7391,13,0,0.097,0.195
289196,11,0,0,399,4,0,0.0,0.0
289199,22,0,0,1947,3,0,0.0,0.0
289216,43,0,0,2630,14,1,0.0,0.0
289228,38,4,6,2529,14,0,0.142,0.214
289236,108,11,6,3885,9,0,0.255,0.139
289241,46,2,4,2215,6,0,0.081,0.163
289255,206,1,11,13957,29,0,0.006,0.071
289257,100,8,6,5827,9,0,0.124,0.093
289267,2,0,0,164,0,0,0.0,0.0
289272,22,0,1,897,0,0,0.0,0.1
289282,30,1,1,1533,6,0,0.059,0.059
289286,33,3,6,1659,0,0,0.163,0.325
289287,8,0,0,395,2,0,0.0,0.0
289404,42,7,6,3229,5,0,0.195,0.167
289432,120,5,2,9710,19,2,0.046,0.019
289433,1,0,0,1,0,0,0.0,0.0
289434,13,0,0,897,3,0,0.0,0.0
289446,147,11,2,11168,28,0,0.089,0.016
289460,16,1,1,690,2,0,0.13,0.13
289472,50,4,1,4149,7,1,0.087,0.022
289487,58,7,9,3695,7,0,0.171,0.219
289507,61,9,12,2967,5,0,0.273,0.364
289510,184,13,10,12413,17,0,0.094,0.073
289564,1,0,0,9,0,0,0.0,0.0
289583,4,0,0,271,0,0,0.0,0.0
289587,126,22,4,5785,13,1,0.342,0.062
289590,33,0,2,2305,3,0,0.0,0.078
289592,161,8,11,10760,23,0,0.067,0.092
289640,2,0,0,180,1,0,0.0,0.0
289643,79,7,5,4481,8,0,0.141,0.1
289645,28,4,3,1127,1,0,0.319,0.24
289648,89,34,14,6235,5,1,0.491,0.202
289651,65,1,1,5017,16,0,0.018,0.018
289683,184,14,4,15639,14,1,0.081,0.023
289713,251,55,31,18615,22,1,0.266,0.15
289791,20,0,0,1647,1,0,0.0,0.0
289802,45,9,4,2904,5,0,0.279,0.124
289814,16,2,1,704,1,0,0.256,0.128
289835,243,34,20,16964,41,1,0.18,0.106
289843,96,4,13,7143,20,0,0.05,0.164
289844,1,1,0,90,0,0,1.0,0.0
289845,25,2,0,1248,0,0,0.144,0.0
289846,19,0,0,402,2,0,0.0,0.0
289847,7,0,0,660,0,0,0.0,0.0
289854,12,2,2,340,1,0,0.529,0.529
289855,24,4,0,465,2,1,0.774,0.0
289898,33,1,1,2172,2,1,0.041,0.041
290017,172,7,5,12012,28,0,0.052,0.037
290032,8,0,1,280,1,0,0.0,0.321
290083,10,0,1,662,1,0,0.0,0.136
290088,11,0,0,945,0,1,0.0,0.0
290249,233,15,13,18332,75,0,0.074,0.064
290250,34,0,2,2893,2,0,0.0,0.062
290256,184,11,10,12009,55,0,0.082,0.075
290261,169,6,13,12686,34,1,0.043,0.092
290269,24,1,0,781,1,0,0.115,0.0
290271,31,3,0,2790,12,0,0.097,0.0
290273,52,1,6,3264,7,0,0.028,0.165
290290,3,1,0,123,0,0,0.732,0.0
290336,217,22,27,11140,35,1,0.178,0.218
290337,5,0,0,201,0,0,0.0,0.0
290346,72,0,0,6442,8,0,0.0,0.0
290349,6,0,0,407,0,0,0.0,0.0
290366,22,0,0,1651,3,0,0.0,0.0
290384,73,10,4,4349,15,0,0.207,0.083
290388,48,0,5,3912,13,0,0.0,0.115
290391,283,38,52,17521,28,1,0.195,0.267
290405,135,14,16,7152,27,0,0.176,0.201
290530,152,9,7,7515,20,1,0.108,0.084
290532,182,28,24,9401,4,1,0.268,0.23
290533,80,2,4,4456,17,1,0.04,0.081
290537,204,0,0,18382,5,1,0.0,0.0
290540,4,0,0,234,1,0,0.0,0.0
290549,5,0,0,313,2,0,0.0,0.0
290551,139,5,8,8308,29,1,0.054,0.087
290552,21,0,0,643,0,0,0.0,0.0
290555,102,14,6,5670,8,1,0.222,0.095
290558,1,0,0,90,0,0,0.0,0.0
290559,10,0,0,900,0,0,0.0,0.0
290561,94,14,1,3690,9,0,0.341,0.024
290569,12,0,1,272,0,0,0.0,0.331
290571,8,0,0,123,2,0,0.0,0.0
290577,2,0,0,3,1,0,0.0,0.0
290587,318,34,19,26347,45,0,0.116,0.065
290593,133,6,11,7258,11,0,0.074,0.136
290595,1,0,0,5,0,0,0.0,0.0
290605,1,0,0,14,0,0,0.0,0.0
290613,53,5,4,2506,1,0,0.18,0.144
290615,63,13,5,5376,8,1,0.218,0.084
290649,10,0,0,134,2,0,0.0,0.0
290733,10,0,0,475,1,0,0.0,0.0
290746,55,3,2,3580,13,3,0.075,0.05
290754,3,0,1,186,0,0,0.0,0.484
290761,7,1,0,384,2,0,0.234,0.0
290768,35,3,0,2306,7,0,0.117,0.0
290770,1,0,0,13,0,0,0.0,0.0
290774,122,10,3,10449,38,1,0.086,0.026
290780,6,0,1,337,1,0,0.0,0.267
290788,3,1,0,238,1,0,0.378,0.0
290801,109,3,1,9508,10,0,0.028,0.009
290862,257,9,20,17299,49,1,0.047,0.104
290872,3,0,0,106,1,0,0.0,0.0
290876,1,0,0,1,0,0,0.0,0.0
290928,35,2,0,1363,4,0,0.132,0.0
290935,2,0,0,68,0,0,0.0,0.0
290940,1,0,0,25,0,0,0.0,0.0
290951,99,14,5,5738,18,3,0.22,0.078
291007,23,1,0,1533,7,0,0.059,0.0
291065,4,0,1,252,0,0,0.0,0.357
291110,234,40,16,14339,63,2,0.251,0.1
291111,11,0,0,324,0,0,0.0,0.0
291124,8,0,1,322,0,0,0.0,0.28
291128,9,0,1,625,2,0,0.0,0.144
291129,22,0,0,675,3,0,0.0,0.0
291140,129,7,1,10740,27,2,0.059,0.008
291171,12,0,0,962,1,0,0.0,0.0
291177,37,5,4,2164,2,0,0.208,0.166
291178,43,6,0,1941,9,0,0.278,0.0
291200,240,10,6,20499,38,1,0.044,0.026
291222,131,11,33,7965,9,1,0.124,0.373
291235,2,0,0,57,0,0,0.0,0.0
291236,1,0,0,90,0,0,0.0,0.0
291247,12,3,1,497,1,0,0.543,0.181
291254,5,0,0,450,0,0,0.0,0.0
291266,150,8,7,9247,18,0,0.078,0.068
291276,7,0,0,133,0,0,0.0,0.0
291323,7,0,0,47,0,0,0.0,0.0
291324,4,0,0,276,0,0,0.0,0.0
291352,2,0,1,7,0,0,0.0,12.857
291392,2,0,0,26,0,0,0.0,0.0
291397,108,1,0,6957,8,1,0.013,0.0
291399,102,3,13,6886,7,0,0.039,0.17
291400,15,1,0,450,0,0,0.2,0.0
291402,87,6,1,3527,12,0,0.153,0.026
291417,272,8,18,21357,40,1,0.034,0.076
291422,112,10,5,3354,5,0,0.268,0.134
291432,6,0,0,294,1,0,0.0,0.0
291451,5,1,0,398,2,0,0.226,0.0
291544,6,0,0,133,0,0,0.0,0.0
291548,65,0,0,5629,10,0,0.0,0.0
291592,2,0,0,36,0,0,0.0,0.0
291596,14,1,2,673,2,0,0.134,0.267
291612,10,0,0,748,3,0,0.0,0.0
291657,2,0,0,34,0,0,0.0,0.0
291701,13,0,1,576,1,0,0.0,0.156
291739,319,57,65,22695,18,0,0.226,0.258
291749,5,1,0,72,1,0,1.25,0.0
291750,174,14,5,12613,24,0,0.1,0.036
291758,234,4,12,17748,62,1,0.02,0.061
291760,132,0,5,8101,12,0,0.0,0.056
291764,5,0,0,231,2,0,0.0,0.0
291816,24,1,0,1920,3,0,0.047,0.0
291856,1,0,0,4,0,0,0.0,0.0
291927,42,1,0,3000,12,0,0.03,0.0
291939,148,14,11,10613,25,0,0.119,0.093
291941,188,6,13,13622,44,1,0.04,0.086
291947,128,8,23,10106,19,0,0.071,0.205
291968,170,5,8,11839,53,2,0.038,0.061
291981,146,2,14,12009,26,1,0.015,0.105
291986,4,0,0,186,3,0,0.0,0.0
291997,5,0,0,117,1,0,0.0,0.0
292124,1,0,0,3,0,0,0.0,0.0
292139,21,6,1,1088,2,0,0.496,0.083
292174,84,3,3,7036,23,1,0.038,0.038
292199,252,0,3,22560,28,0,0.0,0.012
292203,89,3,4,7417,17,0,0.036,0.049
292221,2,0,0,180,0,0,0.0,0.0
292246,140,27,10,6905,13,0,0.352,0.13
292281,1,0,0,22,0,0,0.0,0.0
292333,1,0,0,62,0,0,0.0,0.0
292343,44,1,1,2619,9,0,0.034,0.034
292350,2,1,0,91,0,0,0.989,0.0
292353,12,0,0,837,1,0,0.0,0.0
292356,211,39,30,12292,14,0,0.286,0.22
292357,110,4,5,5768,10,0,0.062,0.078
292361,24,1,0,1324,4,0,0.068,0.0
292365,52,1,1,3182,15,0,0.028,0.028
292366,87,9,4,7131,12,1,0.114,0.05
292396,37,0,1,3287,0,0,0.0,0.027
292398,45,15,3,2757,3,0,0.49,0.098
292402,3,0,0,242,0,0,0.0,0.0
292417,238,22,21,12617,13,0,0.157,0.15
292422,2,0,0,63,0,0,0.0,0.0
292496,7,0,0,246,0,0,0.0,0.0
292534,30,2,1,2595,5,0,0.069,0.035
292545,37,2,1,2541,11,1,0.071,0.035
292558,4,0,1,129,1,0,0.0,0.698
292570,88,4,0,7437,17,0,0.048,0.0
292615,43,10,9,2606,3,0,0.345,0.311
292621,12,1,0,279,2,0,0.323,0.0
292665,4,0,0,34,0,0,0.0,0.0
292717,19,1,1,692,1,0,0.13,0.13
292733,47,4,0,3396,10,3,0.106,0.0
292734,5,0,0,440,3,0,0.0,0.0
292736,48,1,2,4045,17,1,0.022,0.044
292739,8,0,0,198,1,0,0.0,0.0
292749,28,4,1,1470,3,0,0.245,0.061
292772,105,4,0,8841,22,1,0.041,0.0
292773,12,1,0,230,1,0,0.391,0.0
292775,152,31,11,9197,22,0,0.303,0.108
292805,69,3,5,3247,2,0,0.083,0.139
292806,161,9,13,13220,17,0,0.061,0.089
292808,220,9,5,19277,38,2,0.042,0.023
292812,20,1,0,1737,5,1,0.052,0.0
292813,1,0,0,3,0,0,0.0,0.0
292817,25,1,0,1289,2,0,0.07,0.0
292818,286,46,44,21047,22,0,0.197,0.188
292820,33,0,1,1819,3,0,0.0,0.049
292822,28,3,1,828,2,0,0.326,0.109
292835,1,0,0,19,0,0,0.0,0.0
292837,158,8,7,9071,36,0,0.079,0.069
293002,72,14,9,5508,8,1,0.229,0.147
293106,1,0,0,90,0,0,0.0,0.0
293108,5,0,0,250,0,0,0.0,0.0
293134,160,9,15,10667,23,0,0.076,0.127
293135,5,0,0,386,2,0,0.0,0.0
293168,41,4,1,3002,5,0,0.12,0.03
293169,220,35,24,13065,12,1,0.241,0.165
293180,1,1,0,90,0,0,1.0,0.0
293194,141,4,35,10158,18,0,0.035,0.31
293200,257,48,37,19442,16,0,0.222,0.171
293210,20,2,1,899,4,0,0.2,0.1
293213,246,15,27,17436,33,2,0.077,0.139
293228,33,3,0,2623,2,0,0.103,0.0
293231,95,2,7,7169,18,1,0.025,0.088
293247,58,1,2,4887,12,0,0.018,0.037
293253,22,3,0,659,2,0,0.41,0.0
293257,17,0,1,1560,0,0,0.0,0.058
293272,4,0,0,265,0,0,0.0,0.0
293279,158,2,4,10830,15,1,0.017,0.033
293281,177,19,11,6747,4,0,0.253,0.147
293283,53,1,2,3117,4,0,0.029,0.058
293298,1,0,0,90,0,0,0.0,0.0
293308,3,0,0,68,0,0,0.0,0.0
293315,35,1,4,2070,3,0,0.043,0.174
293316,9,0,1,179,0,0,0.0,0.503
293324,76,3,3,5908,13,0,0.046,0.046
293325,57,15,5,3136,8,1,0.43,0.143
293326,21,3,0,660,1,0,0.409,0.0
293327,2,1,0,107,0,0,0.841,0.0
293339,1,0,0,39,0,0,0.0,0.0
293351,3,0,1,23,0,0,0.0,3.913
293385,187,42,43,11363,11,0,0.333,0.341
293388,3,0,0,42,0,0,0.0,0.0
293450,17,0,0,1452,1,0,0.0,0.0
293523,19,0,1,1573,2,0,0.0,0.057
293569,115,6,7,9126,19,1,0.059,0.069
293592,8,0,1,409,1,0,0.0,0.22
293603,17,6,2,1157,7,0,0.467,0.156
293607,93,15,2,4430,10,0,0.305,0.041
293648,2,0,0,163,0,0,0.0,0.0
293661,75,1,1,3715,16,0,0.024,0.024
293721,23,3,1,628,1,0,0.43,0.143
293726,12,0,0,350,1,0,0.0,0.0
293729,5,0,0,36,0,0,0.0,0.0
293731,4,0,0,234,0,0,0.0,0.0
293746,145,6,6,11622,28,3,0.046,0.046
293750,22,1,3,1380,0,0,0.065,0.196
293754,23,2,2,538,2,0,0.335,0.335
293759,42,2,3,1182,3,0,0.152,0.228
293761,19,0,0,1286,3,0,0.0,0.0
293771,38,5,1,2206,6,0,0.204,0.041
293777,15,1,1,575,0,0,0.157,0.157
293827,5,0,0,388,0,0,0.0,0.0
293828,20,0,0,1680,2,1,0.0,0.0
293829,178,25,8,15055,13,1,0.149,0.048
293903,50,1,1,3759,9,1,0.024,0.024
293941,7,0,0,263,1,0,0.0,0.0
293944,100,5,5,7429,24,0,0.061,0.061
293956,6,0,0,498,1,0,0.0,0.0
293998,96,3,0,6109,23,0,0.044,0.0
294008,14,1,0,835,3,0,0.108,0.0
294057,270,65,65,19412,45,0,0.301,0.301
294091,24,0,3,1070,1,0,0.0,0.252
294100,19,0,0,473,1,0,0.0,0.0
294188,164,9,6,10787,26,0,0.075,0.05
294201,4,0,0,68,0,0,0.0,0.0
294221,33,1,2,1663,1,0,0.054,0.108
294321,85,4,0,6773,12,1,0.053,0.0
294502,11,0,0,482,4,0,0.0,0.0
294525,55,1,2,3025,17,0,0.03,0.06
294534,49,6,2,1798,1,0,0.3,0.1
294568,19,4,0,1114,0,0,0.323,0.0
294576,57,4,2,2128,2,1,0.169,0.085
294723,16,0,0,1440,0,0,0.0,0.0
294730,175,5,14,13566,42,0,0.033,0.093
294746,210,7,18,12555,38,2,0.05,0.129
294767,138,3,3,10198,20,2,0.026,0.026
294772,134,20,24,8731,16,0,0.206,0.247
294780,116,22,19,8213,18,1,0.241,0.208
294791,85,9,2,3702,7,0,0.219,0.049
294798,65,9,5,2846,1,0,0.285,0.158
294807,13,1,2,493,1,0,0.183,0.365
294808,297,47,22,22512,52,2,0.188,0.088
294814,40,4,3,1870,0,0,0.193,0.144
294817,18,0,0,1575,2,0,0.0,0.0
294853,137,24,21,8661,12,0,0.249,0.218
294873,63,0,1,3684,8,0,0.0,0.024
294876,10,0,1,260,2,0,0.0,0.346
294894,24,3,1,960,0,0,0.281,0.094
294895,11,0,0,611,2,0,0.0,0.0
294987,20,0,1,1433,2,0,0.0,0.063
295008,3,0,1,204,0,1,0.0,0.441
295024,102,5,1,8237,26,0,0.055,0.011
295040,8,0,1,524,2,0,0.0,0.172
295059,29,1,1,1705,8,0,0.053,0.053
295060,96,8,8,4361,6,1,0.165,0.165
295065,35,0,1,1674,2,0,0.0,0.054
295169,101,2,9,4444,21,0,0.041,0.182
295178,18,0,1,675,1,0,0.0,0.133
295183,261,18,37,18406,41,0,0.088,0.181
295309,2,0,0,180,1,1,0.0,0.0
295313,224,59,20,12595,13,1,0.422,0.143
295323,2,0,0,4,0,0,0.0,0.0
295327,43,6,4,3155,8,1,0.171,0.114
295330,240,66,37,10188,13,0,0.583,0.327
295331,206,16,27,10019,31,1,0.144,0.243
295344,8,0,0,330,2,0,0.0,0.0
295360,2,0,0,180,0,0,0.0,0.0
295389,16,0,0,1328,3,0,0.0,0.0
295393,19,0,1,1576,2,0,0.0,0.057
295400,11,0,0,990,0,0,0.0,0.0
295414,176,5,5,12357,24,1,0.036,0.036
295429,23,0,0,1954,2,0,0.0,0.0
295443,9,0,0,455,0,0,0.0,0.0
295613,40,3,1,2266,7,0,0.119,0.04
295619,7,0,0,268,0,0,0.0,0.0
295622,50,1,3,2398,10,0,0.038,0.113
295624,173,7,16,10471,17,1,0.06,0.138
295630,196,3,29,16147,51,1,0.017,0.162
295638,4,0,0,202,2,0,0.0,0.0
295652,3,0,1,185,0,0,0.0,0.486
295655,3,0,0,270,0,0,0.0,0.0
295663,2,0,0,46,0,0,0.0,0.0
295696,95,3,2,6482,14,0,0.042,0.028
295744,146,2,1,10768,43,1,0.017,0.008
295755,184,1,6,13333,37,1,0.007,0.041
295764,16,0,1,1022,2,0,0.0,0.088
295780,99,5,4,6816,18,0,0.066,0.053
295807,6,0,0,285,0,0,0.0,0.0
295810,72,6,6,4819,8,0,0.112,0.112
295845,48,0,5,3810,13,2,0.0,0.118
295955,78,4,2,5236,11,0,0.069,0.034
296188,1,0,0,90,0,0,0.0,0.0
296225,15,0,1,783,2,0,0.0,0.115
296227,99,5,2,8562,20,2,0.053,0.021
296308,17,0,1,798,0,0,0.0,0.113
296340,40,2,0,2440,13,0,0.074,0.0
296345,3,0,0,13,0,0,0.0,0.0
296356,101,0,4,8122,23,2,0.0,0.044
296359,50,4,0,3946,7,0,0.091,0.0
296366,188,40,20,13077,27,1,0.275,0.138
296378,35,0,1,1994,4,0,0.0,0.045
296397,195,10,16,11637,8,0,0.077,0.124
296422,146,1,9,9190,23,1,0.01,0.088
296428,27,0,0,2430,4,0,0.0,0.0
296443,42,2,2,2701,6,0,0.067,0.067
296453,14,0,0,582,1,0,0.0,0.0
296513,76,0,1,6661,3,0,0.0,0.014
296622,377,79,57,19884,17,0,0.358,0.258
296681,30,2,0,669,3,0,0.269,0.0
296741,39,0,0,3307,3,0,0.0,0.0
296780,35,2,3,1519,0,0,0.118,0.178
296781,74,13,4,3479,3,0,0.336,0.103
296782,25,1,2,1295,5,0,0.069,0.139
296783,249,69,12,13695,39,3,0.453,0.079
296787,3,0,0,117,0,0,0.0,0.0
296802,302,0,0,27134,14,0,0.0,0.0
296879,80,12,1,2871,1,0,0.376,0.031
296903,35,0,3,2631,7,0,0.0,0.103
296919,11,0,0,167,0,0,0.0,0.0
296960,1,0,0,14,0,0,0.0,0.0
296963,99,1,2,7111,25,0,0.013,0.025
296986,53,2,3,2444,9,0,0.074,0.11
297002,1,0,0,13,0,0,0.0,0.0
297005,1,0,0,77,1,0,0.0,0.0
297006,1,1,0,90,1,0,1.0,0.0
297007,1,0,0,69,0,0,0.0,0.0
297008,19,0,1,785,3,0,0.0,0.115
297009,2,0,0,180,1,0,0.0,0.0
297011,1,0,0,87,0,0,0.0,0.0
297013,5,0,0,64,1,0,0.0,0.0
297015,1,0,0,3,0,0,0.0,0.0
297016,1,0,0,90,0,0,0.0,0.0
297017,1,0,0,90,0,0,0.0,0.0
297029,1,0,0,31,0,0,0.0,0.0
297034,1,0,0,16,0,0,0.0,0.0
297070,335,8,32,28143,72,1,0.026,0.102
297189,1,0,0,5,0,0,0.0,0.0
297194,73,0,0,6343,2,1,0.0,0.0
297198,8,0,0,282,1,0,0.0,0.0
297212,44,1,0,3271,3,1,0.028,0.0
297239,2,2,0,146,0,0,1.233,0.0
297241,1,0,0,1,0,0,0.0,0.0
297256,2,0,0,20,0,0,0.0,0.0
297257,111,11,16,4771,4,0,0.208,0.302
297277,3,0,0,270,1,0,0.0,0.0
297373,8,0,0,677,0,0,0.0,0.0
297583,154,16,10,6122,6,0,0.235,0.147
297623,1,0,0,120,0,0,0.0,0.0
297630,1,0,0,90,0,0,0.0,0.0
297645,76,0,8,5069,11,0,0.0,0.142
297648,7,0,0,190,0,0,0.0,0.0
297693,182,13,23,12690,22,1,0.092,0.163
297694,28,2,0,862,1,0,0.209,0.0
297731,7,0,0,530,0,0,0.0,0.0
297752,56,0,2,4400,20,1,0.0,0.041
297765,19,1,1,906,0,0,0.099,0.099
297784,107,0,0,5010,19,1,0.0,0.0
297785,1,0,0,2,0,0,0.0,0.0
297786,9,0,0,101,1,0,0.0,0.0
297990,105,5,2,8828,10,1,0.051,0.02
298091,24,1,1,1982,3,0,0.045,0.045
298197,87,0,0,7693,11,1,0.0,0.0
298240,5,0,0,434,0,0,0.0,0.0
298276,5,0,0,207,0,0,0.0,0.0
298313,45,3,2,2343,7,0,0.115,0.077
298410,96,15,2,3184,9,0,0.424,0.057
298417,5,0,0,187,0,0,0.0,0.0
298477,128,16,11,6722,13,0,0.214,0.147
298575,140,10,13,5543,13,0,0.162,0.211
298580,1,0,0,45,0,0,0.0,0.0
298583,86,3,0,6191,21,1,0.044,0.0
298587,3,0,0,217,0,0,0.0,0.0
298589,202,9,1,17876,52,1,0.045,0.005
